STS,DEST,Month,Flight No,Phân thị,Sector,A/C,Dow,Vị trí phân bổ,AC type,CW/ vị trí,Total CW,Net Rate ($),All in,Revenue,,,,,,,,,,,,,
PVG,SYD,AUG,VN773,Úc,SGNSYD,350,D2,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,AUG,VN773,Úc,SGNSYD,350,D3,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,AUG,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,AUG,VN773,Úc,SGNSYD,350,D5,6,1,550.00,"16,500.00",1.6,1.6,"26,400.00",,,,,,,,,,,,,
PVG,SYD,SEP,VN773,Úc,SGNSYD,350,D2,3,1,550.00,"8,250.00",1.6,1.6,"13,200.00",,,,,,,,,,,,,
PVG,SYD,SEP,VN773,Úc,SGNSYD,350,D3,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,SEP,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,SEP,VN773,Úc,SGNSYD,350,D5,6,1,550.00,"13,200.00",1.6,1.6,"21,120.00",,,,,,,,,,,,,
PVG,SYD,OCT,VN773,Úc,SGNSYD,350,D2,3,1,550.00,"4,950.00",1.6,1.6,"7,920.00",,,,,,,,,,,,,
PVG,SYD,OCT,VN773,Úc,SGNSYD,350,D3,3,1,550.00,"8,250.00",1.6,1.6,"13,200.00",,,,,,,,,,,,,
PVG,SYD,OCT,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"8,250.00",1.6,1.6,"13,200.00",,,,,,,,,,,,,
PVG,SYD,OCT,VN773,Úc,SGNSYD,350,D5,6,1,550.00,"16,500.00",1.6,1.6,"26,400.00",,,,,,,,,,,,,
PVG,SYD,NOV,VN773,Úc,SGNSYD,350,D2,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,NOV,VN773,Úc,SGNSYD,350,D3,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,NOV,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,NOV,VN773,Úc,SGNSYD,350,D5,6,1,550.00,"13,200.00",1.6,1.6,"21,120.00",,,,,,,,,,,,,
PVG,SYD,DEC,VN773,Úc,SGNSYD,350,D2,3,1,550.00,"8,250.00",1.6,1.6,"13,200.00",,,,,,,,,,,,,
PVG,SYD,DEC,VN773,Úc,SGNSYD,350,D3,3,1,550.00,"8,250.00",1.6,1.6,"13,200.00",,,,,,,,,,,,,
PVG,SYD,DEC,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",1.6,1.6,"10,560.00",,,,,,,,,,,,,
PVG,SYD,DEC,VN773,Úc,SGNSYD,350,D5,6,1,550.00,"13,200.00",1.6,1.6,"21,120.00",,,,,,,,,,,,,
SGN,CDG,JAN,VN011,Châu Âu,SGNCDG,350,D1,18,1,576.03,"41,474.16",,3.4,"141,012.14",,,,,,,,,,,,,
SGN,CDG,JAN,VN011,Châu Âu,SGNCDG,350,D2,18,1,576.03,"41,474.16",,3.4,"141,012.14",,,,,,,,,,,,,
SGN,CDG,JAN,VN011,Châu Âu,SGNCDG,350,D4,21,1,576.03,"60,483.15",,3.4,"205,642.71",,,,,,,,,,,,,
SGN,CDG,JAN,VN011,Châu Âu,SGNCDG,350,D6,21,1,576.03,"48,386.52",,3.4,"164,514.17",,,,,,,,,,,,,
SGN,CDG,FEB,VN011,Châu Âu,SGNCDG,350,D1,12,1,589.41,"28,291.68",,3.05,"86,289.62",,,,,,,,,,,,,
SGN,CDG,FEB,VN011,Châu Âu,SGNCDG,350,D2,15,1,589.41,"35,364.60",,3.05,"107,862.03",,,,,,,,,,,,,
SGN,CDG,FEB,VN011,Châu Âu,SGNCDG,350,D4,12,1,589.41,"28,291.68",,3.05,"86,289.62",,,,,,,,,,,,,
SGN,CDG,FEB,VN011,Châu Âu,SGNCDG,350,D6,12,1,589.41,"28,291.68",,3.05,"86,289.62",,,,,,,,,,,,,
SGN,CDG,MAR,VN011,Châu Âu,SGNCDG,350,D1,12,1,579.61,"34,776.60",,3.23,"112,328.42",,,,,,,,,,,,,
SGN,CDG,MAR,VN011,Châu Âu,SGNCDG,350,D2,12,1,579.61,"27,821.28",,3.23,"89,862.73",,,,,,,,,,,,,
SGN,CDG,MAR,VN011,Châu Âu,SGNCDG,350,D4,12,1,579.61,"27,821.28",,3.23,"89,862.73",,,,,,,,,,,,,
SGN,CDG,MAR,VN011,Châu Âu,SGNCDG,350,D6,12,1,579.61,"34,776.60",,3.23,"112,328.42",,,,,,,,,,,,,
SGN,CDG,APR,VN011,Châu Âu,SGNCDG,350,D1,15,1,559.88,"33,592.80",,3.1,"104,137.68",,,,,,,,,,,,,
SGN,CDG,APR,VN011,Châu Âu,SGNCDG,350,D2,15,1,559.88,"41,991.00",,3.1,"130,172.10",,,,,,,,,,,,,
SGN,CDG,APR,VN011,Châu Âu,SGNCDG,350,D4,18,1,559.88,"40,311.36",,3.1,"124,965.22",,,,,,,,,,,,,
SGN,CDG,APR,VN011,Châu Âu,SGNCDG,350,D6,18,1,559.88,"40,311.36",,3.1,"124,965.22",,,,,,,,,,,,,
SGN,CDG,MAY,VN011,Châu Âu,SGNCDG,350,D1,22,1,555.00,"12,210.00",,3,"36,630.00",,,,,,,,,,,,,
SGN,CDG,MAY,VN011,Châu Âu,SGNCDG,350,D2,22,1,555.00,"48,840.00",,3,"146,520.00",,,,,,,,,,,,,
SGN,CDG,MAY,VN011,Châu Âu,SGNCDG,350,D4,22,1,555.00,"61,050.00",,3,"183,150.00",,,,,,,,,,,,,
SGN,CDG,MAY,VN011,Châu Âu,SGNCDG,350,D6,22,1,555.00,"61,050.00",,3,"183,150.00",,,,,,,,,,,,,
SGN,CDG,JUN,VN011,Châu Âu,SGNCDG,350,D1,18,1,584.95,"31,587.30",,3,"94,761.90",,,,,,,,,,,,,
SGN,CDG,JUN,VN011,Châu Âu,SGNCDG,350,D2,18,1,584.95,"42,116.40",,3,"126,349.20",,,,,,,,,,,,,
SGN,CDG,JUN,VN011,Châu Âu,SGNCDG,350,D4,18,1,584.95,"42,116.40",,3,"126,349.20",,,,,,,,,,,,,
SGN,CDG,JUN,VN011,Châu Âu,SGNCDG,350,D6,18,1,584.95,"42,116.40",,3,"126,349.20",,,,,,,,,,,,,
SGN,CDG,JUL,VN011,Châu Âu,SGNCDG,350,D1,20,1,552.52,"44,201.60",,3,"132,604.80",,,,,,,,,,,,,
SGN,CDG,JUL,VN011,Châu Âu,SGNCDG,350,D2,21,1,552.52,"58,014.60",,3,"174,043.80",,,,,,,,,,,,,
SGN,CDG,JUL,VN011,Châu Âu,SGNCDG,350,D4,20,1,552.52,"55,252.00",,3,"165,756.00",,,,,,,,,,,,,
SGN,CDG,JUL,VN011,Châu Âu,SGNCDG,350,D6,21,1,552.52,"46,411.68",,3,"139,235.04",,,,,,,,,,,,,
SGN,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D1,15,1,550.00,"33,000.00",,3.05,"100,650.00",,,,,,,,,,,,,
SGN,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D2,18,1,550.00,"39,600.00",,3.05,"120,780.00",,,,,,,,,,,,,
SGN,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D4,15,1,550.00,"33,000.00",,3.05,"100,650.00",,,,,,,,,,,,,
SGN,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D6,18,1,550.00,"49,500.00",,3.05,"150,975.00",,,,,,,,,,,,,
SGN,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D1,19,1,587.43,"55,805.85",,3.15,"175,788.43",,,,,,,,,,,,,
SGN,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D2,19,1,587.43,"55,805.85",,3.15,"175,788.43",,,,,,,,,,,,,
SGN,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D4,18,1,587.43,"42,294.96",,3.15,"133,229.12",,,,,,,,,,,,,
SGN,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D6,18,1,587.43,"42,294.96",,3.15,"133,229.12",,,,,,,,,,,,,
SGN,CDG,OCT,VN011,Châu Âu,SGNCDG,350,D1,21,1,588.27,"49,414.68",,3.23,"159,609.42",,,,,,,,,,,,,
SGN,CDG,OCT,VN011,Châu Âu,SGNCDG,350,D2,21,1,588.27,"49,414.68",,3.23,"159,609.42",,,,,,,,,,,,,
SGN,CDG,OCT,VN011,Châu Âu,SGNCDG,350,D4,21,1,588.27,"61,768.35",,3.23,"199,511.77",,,,,,,,,,,,,
SGN,CDG,OCT,VN011,Châu Âu,SGNCDG,350,D6,22,1,588.27,"51,767.76",,3.23,"167,209.86",,,,,,,,,,,,,
SGN,CDG,NOV,VN011,Châu Âu,SGNCDG,350,D1,15,1,581.04,"34,862.40",,3.23,"112,605.55",,,,,,,,,,,,,
SGN,CDG,NOV,VN011,Châu Âu,SGNCDG,350,D2,18,1,581.04,"41,834.88",,3.23,"135,126.66",,,,,,,,,,,,,
SGN,CDG,NOV,VN011,Châu Âu,SGNCDG,350,D4,18,1,581.04,"41,834.88",,3.23,"135,126.66",,,,,,,,,,,,,
SGN,CDG,NOV,VN011,Châu Âu,SGNCDG,350,D6,15,1,581.04,"43,578.00",,3.23,"140,756.94",,,,,,,,,,,,,
SGN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D1,18,1,598.52,"53,866.80",,3.1,"166,987.08",,,,,,,,,,,,,
SGN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D2,18,1,598.52,"53,866.80",,3.1,"166,987.08",,,,,,,,,,,,,
SGN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D4,18,1,598.52,"43,093.44",,3.1,"133,589.66",,,,,,,,,,,,,
SGN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D6,18,1,598.52,"43,093.44",,3.1,"133,589.66",,,,,,,,,,,,,
SGN,DEL,JAN,VN977,Ấn Độ,SGNDEL,787,D2,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,JAN,VN977,Ấn Độ,SGNDEL,787,D4,9,1,500.00,"22,500.00",0.7,1.25,"28,125.00",,,,,,,,,,,,,
SGN,DEL,JAN,VN977,Ấn Độ,SGNDEL,350,D6,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,FEB,VN977,Ấn Độ,SGNDEL,787,D2,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,FEB,VN977,Ấn Độ,SGNDEL,787,D4,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,FEB,VN977,Ấn Độ,SGNDEL,350,D6,12,1,500.00,"24,000.00",0.7,1.25,"30,000.00",,,,,,,,,,,,,
SGN,DEL,MAR,VN977,Ấn Độ,SGNDEL,787,D2,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,MAR,VN977,Ấn Độ,SGNDEL,787,D4,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,MAR,VN977,Ấn Độ,SGNDEL,350,D6,9,1,500.00,"22,500.00",0.7,1.25,"28,125.00",,,,,,,,,,,,,
SGN,DEL,APR,VN977,Ấn Độ,SGNDEL,787,D2,9,1,500.00,"22,500.00",0.7,1.25,"28,125.00",,,,,,,,,,,,,
SGN,DEL,APR,VN977,Ấn Độ,SGNDEL,787,D4,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,APR,VN977,Ấn Độ,SGNDEL,350,D6,9,1,500.00,"18,000.00",0.7,1.25,"22,500.00",,,,,,,,,,,,,
SGN,DEL,MAY,VN977,Ấn Độ,SGNDEL,787,D2,18,1,523.00,"37,656.00",0.7,1.25,"47,070.00",,,,,,,,,,,,,
SGN,DEL,MAY,VN977,Ấn Độ,SGNDEL,787,D4,18,1,523.00,"47,070.00",0.7,1.25,"58,837.50",,,,,,,,,,,,,
SGN,DEL,MAY,VN977,Ấn Độ,SGNDEL,350,D6,18,1,523.00,"47,070.00",0.7,1.25,"58,837.50",,,,,,,,,,,,,
SGN,DEL,JUN,VN977,Ấn Độ,SGNDEL,787,D2,12,1,557.00,"26,736.00",0.7,1.25,"33,420.00",,,,,,,,,,,,,
SGN,DEL,JUN,VN977,Ấn Độ,SGNDEL,787,D4,12,1,557.00,"26,736.00",0.7,1.25,"33,420.00",,,,,,,,,,,,,
SGN,DEL,JUN,VN977,Ấn Độ,SGNDEL,350,D6,12,1,557.00,"26,736.00",0.7,1.25,"33,420.00",,,,,,,,,,,,,
SGN,DEL,JUL,VN977,Ấn Độ,SGNDEL,787,D2,12,1,550.00,"33,000.00",0.7,1.25,"41,250.00",,,,,,,,,,,,,
SGN,DEL,JUL,VN977,Ấn Độ,SGNDEL,787,D4,12,1,550.00,"33,000.00",0.7,1.25,"41,250.00",,,,,,,,,,,,,
SGN,DEL,JUL,VN977,Ấn Độ,SGNDEL,350,D6,12,1,550.00,"26,400.00",0.7,1.25,"33,000.00",,,,,,,,,,,,,
SGN,DEL,AUG,VN977,Ấn Độ,SGNDEL,787,D2,15,1,595.00,"35,700.00",0.7,1.25,"44,625.00",,,,,,,,,,,,,
SGN,DEL,AUG,VN977,Ấn Độ,SGNDEL,787,D4,12,1,595.00,"28,560.00",0.7,1.25,"35,700.00",,,,,,,,,,,,,
SGN,DEL,AUG,VN977,Ấn Độ,SGNDEL,350,D6,12,1,595.00,"35,700.00",0.7,1.25,"44,625.00",,,,,,,,,,,,,
SGN,DEL,SEP,VN977,Ấn Độ,SGNDEL,787,D2,12,1,561.00,"33,660.00",0.7,1.25,"42,075.00",,,,,,,,,,,,,
SGN,DEL,SEP,VN977,Ấn Độ,SGNDEL,787,D4,12,1,561.00,"26,928.00",0.7,1.25,"33,660.00",,,,,,,,,,,,,
SGN,DEL,SEP,VN977,Ấn Độ,SGNDEL,350,D6,12,1,561.00,"31,416.00",0.7,1.25,"39,270.00",,,,,,,,,,,,,
SGN,DEL,OCT,VN977,Ấn Độ,SGNDEL,787,D2,9,1,585.08,"21,062.88",0.7,1.25,"26,328.60",,,,,,,,,,,,,
SGN,DEL,OCT,VN977,Ấn Độ,SGNDEL,787,D4,6,1,585.08,"17,552.40",0.7,1.25,"21,940.50",,,,,,,,,,,,,
SGN,DEL,OCT,VN977,Ấn Độ,SGNDEL,350,D6,9,1,585.08,"21,062.88",0.7,1.25,"26,328.60",,,,,,,,,,,,,
SGN,DEL,NOV,VN977,Ấn Độ,SGNDEL,787,D2,9,1,561.00,"20,196.00",0.7,1.25,"25,245.00",,,,,,,,,,,,,
SGN,DEL,NOV,VN977,Ấn Độ,SGNDEL,787,D4,9,1,561.00,"20,196.00",0.7,1.25,"25,245.00",,,,,,,,,,,,,
SGN,DEL,NOV,VN977,Ấn Độ,SGNDEL,350,D6,9,1,561.00,"25,245.00",0.7,1.25,"31,556.25",,,,,,,,,,,,,
SGN,DEL,DEC,VN977,Ấn Độ,SGNDEL,787,D2,6,1,561.00,"16,830.00",0.7,1.25,"21,037.50",,,,,,,,,,,,,
SGN,DEL,DEC,VN977,Ấn Độ,SGNDEL,787,D4,9,1,561.00,"20,196.00",0.7,1.25,"25,245.00",,,,,,,,,,,,,
SGN,DEL,DEC,VN977,Ấn Độ,SGNDEL,350,D6,9,1,561.00,"20,196.00",0.7,1.25,"25,245.00",,,,,,,,,,,,,
SGN,FRA,JAN,VN031,Châu Âu,SGNFRA,787,D2,21,1,605.09,"50,827.56",,3.5,"177,896.46",,,,,,,,,,,,,
SGN,FRA,JAN,VN031,Châu Âu,SGNFRA,787,D3,21,1,605.09,"63,534.45",,3.5,"222,370.58",,,,,,,,,,,,,
SGN,FRA,JAN,VN031,Châu Âu,SGNFRA,787,D5,21,1,605.09,"63,534.45",,3.5,"222,370.58",,,,,,,,,,,,,
SGN,FRA,JAN,VN031,Châu Âu,SGNFRA,787,D6,21,1,605.09,"50,827.56",,3.5,"177,896.46",,,,,,,,,,,,,
SGN,FRA,JAN,VN031,Châu Âu,SGNFRA,787,D7,21,1,605.09,"50,827.56",,3.5,"177,896.46",,,,,,,,,,,,,
SGN,FRA,FEB,VN031,Châu Âu,SGNFRA,787,D2,18,1,607.87,"43,766.64",,3.15,"137,864.92",,,,,,,,,,,,,
SGN,FRA,FEB,VN031,Châu Âu,SGNFRA,787,D3,18,1,607.87,"43,766.64",,3.15,"137,864.92",,,,,,,,,,,,,
SGN,FRA,FEB,VN031,Châu Âu,SGNFRA,787,D5,16,1,607.87,"38,903.68",,3.15,"122,546.59",,,,,,,,,,,,,
SGN,FRA,FEB,VN031,Châu Âu,SGNFRA,787,D6,18,1,607.87,"43,766.64",,3.15,"137,864.92",,,,,,,,,,,,,
SGN,FRA,FEB,VN031,Châu Âu,SGNFRA,787,D7,19,1,607.87,"46,198.12",,3.15,"145,524.08",,,,,,,,,,,,,
SGN,FRA,MAR,VN031,Châu Âu,SGNFRA,787,D2,18,1,602.50,"43,380.00",,3.28,"142,286.40",,,,,,,,,,,,,
SGN,FRA,MAR,VN031,Châu Âu,SGNFRA,787,D3,18,1,602.50,"43,380.00",,3.28,"142,286.40",,,,,,,,,,,,,
SGN,FRA,MAR,VN031,Châu Âu,SGNFRA,787,D5,18,1,602.50,"43,380.00",,3.28,"142,286.40",,,,,,,,,,,,,
SGN,FRA,MAR,VN031,Châu Âu,SGNFRA,787,D6,21,1,602.50,"63,262.50",,3.28,"207,501.00",,,,,,,,,,,,,
SGN,FRA,MAR,VN031,Châu Âu,SGNFRA,787,D7,18,1,602.50,"54,225.00",,3.28,"177,858.00",,,,,,,,,,,,,
SGN,FRA,APR,VN031,Châu Âu,SGNFRA,787,D2,21,1,588.44,"61,786.20",,3.1,"191,537.22",,,,,,,,,,,,,
SGN,FRA,APR,VN031,Châu Âu,SGNFRA,787,D3,19,1,588.44,"55,901.80",,3.1,"173,295.58",,,,,,,,,,,,,
SGN,FRA,APR,VN031,Châu Âu,SGNFRA,787,D5,21,1,588.44,"49,428.96",,3.1,"153,229.78",,,,,,,,,,,,,
SGN,FRA,APR,VN031,Châu Âu,SGNFRA,787,D6,21,1,588.44,"49,428.96",,3.1,"153,229.78",,,,,,,,,,,,,
SGN,FRA,APR,VN031,Châu Âu,SGNFRA,787,D7,21,1,588.44,"49,428.96",,3.1,"153,229.78",,,,,,,,,,,,,
SGN,FRA,MAY,VN031,Châu Âu,SGNFRA,787,D2,19,1,583.44,"44,341.44",,3,"133,024.32",,,,,,,,,,,,,
SGN,FRA,MAY,VN031,Châu Âu,SGNFRA,787,D3,19,1,583.44,"44,341.44",,3,"133,024.32",,,,,,,,,,,,,
SGN,FRA,MAY,VN031,Châu Âu,SGNFRA,787,D5,20,1,583.44,"58,344.00",,3,"175,032.00",,,,,,,,,,,,,
SGN,FRA,MAY,VN031,Châu Âu,SGNFRA,787,D6,21,1,583.44,"24,504.48",,3,"73,513.44",,,,,,,,,,,,,
SGN,FRA,MAY,VN031,Châu Âu,SGNFRA,787,D7,21,1,583.44,"49,008.96",,3,"147,026.88",,,,,,,,,,,,,
SGN,FRA,JUN,VN031,Châu Âu,SGNFRA,787,D2,21,1,562.12,"47,218.08",,3,"141,654.24",,,,,,,,,,,,,
SGN,FRA,JUN,VN031,Châu Âu,SGNFRA,787,D3,21,1,562.12,"47,218.08",,3,"141,654.24",,,,,,,,,,,,,
SGN,FRA,JUN,VN031,Châu Âu,SGNFRA,787,D5,21,1,562.12,"47,218.08",,3,"141,654.24",,,,,,,,,,,,,
SGN,FRA,JUN,VN031,Châu Âu,SGNFRA,787,D6,21,1,562.12,"35,413.56",,3,"106,240.68",,,,,,,,,,,,,
SGN,FRA,JUN,VN031,Châu Âu,SGNFRA,787,D7,21,1,562.12,"59,022.60",,3,"177,067.80",,,,,,,,,,,,,
SGN,FRA,JUL,VN031,Châu Âu,SGNFRA,787,D2,21,1,573.38,"60,204.90",,3,"180,614.70",,,,,,,,,,,,,
SGN,FRA,JUL,VN031,Châu Âu,SGNFRA,787,D3,19,1,573.38,"54,471.10",,3,"163,413.30",,,,,,,,,,,,,
SGN,FRA,JUL,VN031,Châu Âu,SGNFRA,787,D5,20,1,573.38,"45,870.40",,3,"137,611.20",,,,,,,,,,,,,
SGN,FRA,JUL,VN031,Châu Âu,SGNFRA,787,D6,20,1,573.38,"45,870.40",,3,"137,611.20",,,,,,,,,,,,,
SGN,FRA,JUL,VN031,Châu Âu,SGNFRA,787,D7,20,1,573.38,"45,870.40",,3,"137,611.20",,,,,,,,,,,,,
SGN,FRA,AUG,VN031,Châu Âu,SGNFRA,787,D2,21,1,588.22,"49,410.48",,3.05,"150,701.96",,,,,,,,,,,,,
SGN,FRA,AUG,VN031,Châu Âu,SGNFRA,787,D3,21,1,588.22,"49,410.48",,3.05,"150,701.96",,,,,,,,,,,,,
SGN,FRA,AUG,VN031,Châu Âu,SGNFRA,787,D5,21,1,588.22,"61,763.10",,3.05,"188,377.46",,,,,,,,,,,,,
SGN,FRA,AUG,VN031,Châu Âu,SGNFRA,787,D6,18,1,588.22,"52,939.80",,3.05,"161,466.39",,,,,,,,,,,,,
SGN,FRA,AUG,VN031,Châu Âu,SGNFRA,787,D7,21,1,588.22,"61,763.10",,3.05,"188,377.46",,,,,,,,,,,,,
SGN,FRA,SEP,VN031,Châu Âu,SGNFRA,787,D2,21,1,554.61,"58,234.05",,3.15,"183,437.26",,,,,,,,,,,,,
SGN,FRA,SEP,VN031,Châu Âu,SGNFRA,787,D3,19,1,554.61,"21,075.18",,3.15,"66,386.82",,,,,,,,,,,,,
SGN,FRA,SEP,VN031,Châu Âu,SGNFRA,787,D5,20,1,554.61,"44,368.80",,3.15,"139,761.72",,,,,,,,,,,,,
SGN,FRA,SEP,VN031,Châu Âu,SGNFRA,787,D6,18,1,554.61,"39,931.92",,3.15,"125,785.55",,,,,,,,,,,,,
SGN,FRA,SEP,VN031,Châu Âu,SGNFRA,787,D7,21,1,554.61,"46,587.24",,3.15,"146,749.81",,,,,,,,,,,,,
SGN,FRA,OCT,VN031,Châu Âu,SGNFRA,787,D2,21,1,555.75,"46,683.00",,3.23,"150,786.09",,,,,,,,,,,,,
SGN,FRA,OCT,VN031,Châu Âu,SGNFRA,787,D3,21,1,555.75,"35,012.25",,3.23,"113,089.57",,,,,,,,,,,,,
SGN,FRA,OCT,VN031,Châu Âu,SGNFRA,787,D5,21,1,555.75,"58,353.75",,3.23,"188,482.61",,,,,,,,,,,,,
SGN,FRA,OCT,VN031,Châu Âu,SGNFRA,787,D6,21,1,555.75,"46,683.00",,3.23,"150,786.09",,,,,,,,,,,,,
SGN,FRA,OCT,VN031,Châu Âu,SGNFRA,787,D7,21,1,555.75,"46,683.00",,3.23,"150,786.09",,,,,,,,,,,,,
SGN,FRA,NOV,VN031,Châu Âu,SGNFRA,787,D2,21,1,571.96,"48,044.64",,3.23,"155,184.19",,,,,,,,,,,,,
SGN,FRA,NOV,VN031,Châu Âu,SGNFRA,787,D3,21,1,571.96,"48,044.64",,3.23,"155,184.19",,,,,,,,,,,,,
SGN,FRA,NOV,VN031,Châu Âu,SGNFRA,787,D5,21,1,571.96,"48,044.64",,3.23,"155,184.19",,,,,,,,,,,,,
SGN,FRA,NOV,VN031,Châu Âu,SGNFRA,787,D6,18,1,571.96,"51,476.40",,3.23,"166,268.77",,,,,,,,,,,,,
SGN,FRA,NOV,VN031,Châu Âu,SGNFRA,787,D7,21,1,571.96,"60,055.80",,3.23,"193,980.23",,,,,,,,,,,,,
SGN,FRA,DEC,VN031,Châu Âu,SGNFRA,787,D2,20,1,609.86,"60,986.00",,3.1,"189,056.60",,,,,,,,,,,,,
SGN,FRA,DEC,VN031,Châu Âu,SGNFRA,787,D3,20,1,609.86,"60,986.00",,3.1,"189,056.60",,,,,,,,,,,,,
SGN,FRA,DEC,VN031,Châu Âu,SGNFRA,787,D5,18,1,609.86,"43,909.92",,3.1,"136,120.75",,,,,,,,,,,,,
SGN,FRA,DEC,VN031,Châu Âu,SGNFRA,787,D6,15,1,609.86,"36,591.60",,3.1,"113,433.96",,,,,,,,,,,,,
SGN,FRA,DEC,VN031,Châu Âu,SGNFRA,787,D7,18,1,609.86,"43,909.92",,3.1,"136,120.75",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D1,15,1,527.42,"31,645.20",,0.9,"28,480.68",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D2,22,1,527.42,"46,412.96",,0.9,"41,771.66",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D3,24,1,527.42,"63,290.40",,0.9,"56,961.36",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D4,24,1,527.42,"63,290.40",,0.9,"56,961.36",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D5,24,1,527.42,"63,290.40",,0.9,"56,961.36",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D6,24,1,527.42,"50,632.32",,0.9,"45,569.09",,,,,,,,,,,,,
SGN,ICN,JAN,VN408,Hàn Quốc,SGNICN,787,D7,20,1,527.42,"42,193.60",,0.9,"37,974.24",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D1,12,1,531.72,"25,522.56",,0.9,"22,970.30",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D2,19,1,531.72,"40,410.72",,0.9,"36,369.65",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D3,20,1,531.72,"42,537.60",,0.9,"38,283.84",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D4,24,1,531.72,"51,045.12",,0.9,"45,940.61",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D5,20,1,531.72,"42,537.60",,0.9,"38,283.84",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D6,20,1,531.72,"42,537.60",,0.9,"38,283.84",,,,,,,,,,,,,
SGN,ICN,FEB,VN408,Hàn Quốc,SGNICN,787,D7,20,1,531.72,"42,537.60",,0.9,"38,283.84",,,,,,,,,,,,,
SGN,ICN,MAR,VN408,Hàn Quốc,SGNICN,787,D1,21,1,544.24,"57,145.20",,0.9,"51,430.68",,,,,,,,,,,,,
SGN,ICN,MAR,VN408,Hàn Quốc,SGNICN,787,D2,21,1,544.24,"45,716.16",,0.9,"41,144.54",,,,,,,,,,,,,
SGN,ICN,MAR,VN408,Hàn Quốc,SGNICN,787,D3,21,1,544.24,"45,716.16",,0.9,"41,144.54",,,,,,,,,,,,,
SGN,ICN,MAR,VN408,Hàn Quốc,SGNICN,787,D4,21,1,544.24,"45,716.16",,0.9,"41,144.54",,,,,,,,,,,,,
SGN,ICN,MAR,VN408,Hàn Quốc,SGNICN,787,D5,21,1,544.24,"45,716.16",,0.9,"41,144.54",,,,,,,,,,,,,
SGN,ICN,MAR,VN408,Hàn Quốc,SGNICN,787,D6,21,1,544.24,"57,145.20",,0.9,"51,430.68",,,,,,,,,,,,,
